City,CityASCII,Latitude,Longitude,Country,ISO2,ISO3,AdminName,Capital,Population
Southeast Arcadia,Southeast Arcadia,27.1862,-81.8521,United States,US,USA,Florida,,8272
Southern Pines,Southern Pines,35.1927,-79.404,United States,US,USA,North Carolina,,14657
Southfield,Southfield,42.4765,-83.2605,United States,US,USA,Michigan,,72689
Southgate,Southgate,42.2047,-83.2057,United States,US,USA,Michigan,,28959
Southgate,Southgate,27.3082,-82.5096,United States,US,USA,Florida,,7817
Southington,Southington,41.605,-72.8802,United States,US,USA,Connecticut,,43781
Southlake,Southlake,32.9545,-97.1503,United States,US,USA,Texas,,32376
Southold,Southold,41.0435,-72.4184,United States,US,USA,New York,,22136
Southport,Southport,42.04,-76.8774,United States,US,USA,New York,,10125
Southside,Southside,33.9007,-86.0238,United States,US,USA,Alabama,,8905
Southwest Ranches,Southwest Ranches,26.0476,-80.375,United States,US,USA,Florida,,7957
Southwick,Southwick,42.0544,-72.7785,United States,US,USA,Massachusetts,,9720
Southwood Acres,Southwood Acres,41.961,-72.5719,United States,US,USA,Connecticut,,7473
Spanaway,Spanaway,47.0979,-122.4233,United States,US,USA,Washington,,32575
Spanish Fork,Spanish Fork,40.1101,-111.6406,United States,US,USA,Utah,,40913
Spanish Fort,Spanish Fort,30.7257,-87.8601,United States,US,USA,Alabama,,9214
Spanish Lake,Spanish Lake,38.7884,-90.2078,United States,US,USA,Missouri,,17485
Spanish Springs,Spanish Springs,39.6567,-119.6695,United States,US,USA,Nevada,,15938
Sparks,Sparks,39.5729,-119.7157,United States,US,USA,Nevada,,105006
Sparta,Sparta,43.9378,-90.8131,United States,US,USA,Wisconsin,,10229
Sparta,Sparta,35.9347,-85.4726,United States,US,USA,Tennessee,,5476
Sparta,Sparta,41.0486,-74.6264,United States,US,USA,New Jersey,,18720
Spartanburg,Spartanburg,34.9437,-81.9257,United States,US,USA,South Carolina,,182701
Spearfish,Spearfish,44.4912,-103.8167,United States,US,USA,South Dakota,,12836
Speedway,Speedway,39.7937,-86.2479,United States,US,USA,Indiana,,12193
Spencer,Spencer,43.1468,-95.1534,United States,US,USA,Iowa,,10952
Spencer,Spencer,42.2471,-71.9919,United States,US,USA,Massachusetts,,11928
Spirit Lake,Spirit Lake,43.4176,-95.1109,United States,US,USA,Iowa,,11530
Spokane,Spokane,47.6671,-117.433,United States,US,USA,Washington,,412275
Spokane Valley,Spokane Valley,47.6626,-117.2346,United States,US,USA,Washington,,101060
Spotswood,Spotswood,40.3949,-74.392,United States,US,USA,New Jersey,,8228
Spring,Spring,30.0613,-95.383,United States,US,USA,Texas,,60976
Spring,Spring,40.3037,-76.0263,United States,US,USA,Pennsylvania,,27568
Spring,Spring,40.8949,-77.733,United States,US,USA,Pennsylvania,,7838
Spring Creek,Spring Creek,40.7386,-115.5971,United States,US,USA,Nevada,,13671
Spring Garden,Spring Garden,39.9454,-76.7212,United States,US,USA,Pennsylvania,,13047
Spring Grove,Spring Grove,42.4543,-88.2402,United States,US,USA,Illinois,,5706
Spring Hill,Spring Hill,38.7565,-94.82,United States,US,USA,Kansas,,7345
Spring Hill,Spring Hill,28.4797,-82.53,United States,US,USA,Florida,,111076
Spring Hill,Spring Hill,35.7438,-86.9116,United States,US,USA,Tennessee,,47042
Spring Lake,Spring Lake,35.1842,-78.9959,United States,US,USA,North Carolina,,12005
Spring Lake Park,Spring Lake Park,45.1161,-93.2451,United States,US,USA,Minnesota,,6919
Spring Ridge,Spring Ridge,39.4043,-77.3413,United States,US,USA,Maryland,,5876
Spring Valley,Spring Valley,41.1151,-74.0486,United States,US,USA,New York,,32261
Spring Valley,Spring Valley,41.3357,-89.2034,United States,US,USA,Illinois,,5125
Spring Valley,Spring Valley,32.7316,-116.9766,United States,US,USA,California,,31650
Spring Valley,Spring Valley,36.0987,-115.2619,United States,US,USA,Nevada,,207127
Spring Valley Lake,Spring Valley Lake,34.4987,-117.2683,United States,US,USA,California,,8403
Springboro,Springboro,39.5612,-84.2348,United States,US,USA,Ohio,,18931
Springdale,Springdale,39.2909,-84.476,United States,US,USA,Ohio,,11166
Springdale,Springdale,36.1899,-94.1574,United States,US,USA,Arkansas,,81125
Springdale,Springdale,39.8769,-74.9723,United States,US,USA,New Jersey,,13878
Springettsbury,Springettsbury,39.9907,-76.6736,United States,US,USA,Pennsylvania,,26773
Springfield,Springfield,42.1155,-72.5395,United States,US,USA,Massachusetts,,623401
Springfield,Springfield,42.3246,-85.2371,United States,US,USA,Michigan,,5198
Springfield,Springfield,39.9297,-83.7957,United States,US,USA,Ohio,,82820
Springfield,Springfield,38.7809,-77.1839,United States,US,USA,Virginia,,32222
Springfield,Springfield,39.771,-89.6538,United States,US,USA,Illinois,admin,158509
Springfield,Springfield,37.1943,-93.2916,United States,US,USA,Missouri,,288090
Springfield,Springfield,36.4943,-86.8709,United States,US,USA,Tennessee,,18241
Springfield,Springfield,32.3634,-81.3029,United States,US,USA,Georgia,,5224
Springfield,Springfield,30.1713,-85.6089,United States,US,USA,Florida,,8577
Springfield,Springfield,44.0538,-122.981,United States,US,USA,Oregon,,63230
Springfield,Springfield,40.6994,-74.3253,United States,US,USA,New Jersey,,17406
Springfield,Springfield,43.2906,-72.4809,United States,US,USA,Vermont,,8989
Springfield,Springfield,39.8466,-76.7112,United States,US,USA,Pennsylvania,,5659
Springfield,Springfield,39.928,-75.3362,United States,US,USA,Pennsylvania,,24247
Springfield,Springfield,40.5249,-75.2998,United States,US,USA,Pennsylvania,,5040
Springfield,Springfield,40.0986,-75.2016,United States,US,USA,Pennsylvania,,19693
Springhill,Springhill,33.0019,-93.4613,United States,US,USA,Louisiana,,5444
Springs,Springs,41.0212,-72.1584,United States,US,USA,New York,,7036
Springville,Springville,40.1638,-111.6206,United States,US,USA,Utah,,33310
St. Albans,St. Albans,44.8118,-73.0846,United States,US,USA,Vermont,,8900
St. Albans,St. Albans,38.3769,-81.8198,United States,US,USA,West Virginia,,9918
St. Andrews,St. Andrews,34.051,-81.1057,United States,US,USA,South Carolina,,20990
St. Ann,St. Ann,38.7266,-90.3872,United States,US,USA,Missouri,,12629
St. Anthony,St. Anthony,45.0278,-93.2174,United States,US,USA,Minnesota,,9013
St. Augustine,St. Augustine,29.8977,-81.31,United States,US,USA,Florida,,82180
St. Augustine Beach,St. Augustine Beach,29.8414,-81.2713,United States,US,USA,Florida,,7004
St. Augustine Shores,St. Augustine Shores,29.8039,-81.3086,United States,US,USA,Florida,,9340
St. Augustine South,St. Augustine South,29.8449,-81.3156,United States,US,USA,Florida,,5431
St. Charles,St. Charles,41.9193,-88.3109,United States,US,USA,Illinois,,32887
St. Charles,St. Charles,38.7954,-90.5157,United States,US,USA,Missouri,,71028
St. Clair,St. Clair,42.8262,-82.493,United States,US,USA,Michigan,,5279
St. Clair,St. Clair,38.3479,-90.9934,United States,US,USA,Missouri,,5955
St. Clair Shores,St. Clair Shores,42.4921,-82.8957,United States,US,USA,Michigan,,58984
St. Clairsville,St. Clairsville,40.0792,-80.8997,United States,US,USA,Ohio,,5141
St. Cloud,St. Cloud,45.5339,-94.1718,United States,US,USA,Minnesota,,115028
St. Cloud,St. Cloud,28.2294,-81.2829,United States,US,USA,Florida,,54579
St. Francis,St. Francis,42.9716,-87.8729,United States,US,USA,Wisconsin,,9699
St. Francis,St. Francis,45.3991,-93.3902,United States,US,USA,Minnesota,,7916
St. Gabriel,St. Gabriel,30.2537,-91.1013,United States,US,USA,Louisiana,,7460
St. George,St. George,37.077,-113.577,United States,US,USA,Utah,,120899
St. Helena,St. Helena,38.5063,-122.4682,United States,US,USA,California,,7059
St. Helens,St. Helens,45.8571,-122.8164,United States,US,USA,Oregon,,27353
St. James,St. James,40.8761,-73.1521,United States,US,USA,New York,,13671
St. James,St. James,33.9467,-78.1132,United States,US,USA,North Carolina,,6248
St. John,St. John,41.4431,-87.47,United States,US,USA,Indiana,,18796
St. John,St. John,38.7148,-90.3462,United States,US,USA,Missouri,,6338
St. Johns,St. Johns,43.0005,-84.5555,United States,US,USA,Michigan,,8510
St. Johnsbury,St. Johnsbury,44.4552,-72.0115,United States,US,USA,Vermont,,7224
St. Joseph,St. Joseph,42.0967,-86.485,United States,US,USA,Michigan,,8317
St. Joseph,St. Joseph,45.5611,-94.3081,United States,US,USA,Minnesota,,7351
St. Joseph,St. Joseph,39.7599,-94.821,United States,US,USA,Missouri,,79161
St. Louis,St. Louis,38.6358,-90.2451,United States,US,USA,Missouri,,2024074
St. Louis,St. Louis,43.4082,-84.6118,United States,US,USA,Michigan,,7265
St. Louis Park,St. Louis Park,44.9488,-93.3649,United States,US,USA,Minnesota,,48662
St. Martin,St. Martin,30.4399,-88.8651,United States,US,USA,Mississippi,,7963
St. Martinville,St. Martinville,30.1263,-91.8319,United States,US,USA,Louisiana,,6872
St. Marys,St. Marys,41.4574,-78.5342,United States,US,USA,Pennsylvania,,12260
St. Marys,St. Marys,40.5475,-84.3931,United States,US,USA,Ohio,,9180
St. Marys,St. Marys,30.7567,-81.5722,United States,US,USA,Georgia,,37556
St. Matthews,St. Matthews,38.2497,-85.6383,United States,US,USA,Kentucky,,18105
St. Michael,St. Michael,45.2014,-93.692,United States,US,USA,Minnesota,,18204
St. Paul,St. Paul,44.9477,-93.104,United States,US,USA,Minnesota,admin,308096
St. Paul Park,St. Paul Park,44.836,-92.9949,United States,US,USA,Minnesota,,5362
St. Pete Beach,St. Pete Beach,27.7235,-82.7387,United States,US,USA,Florida,,9587
St. Peter,St. Peter,44.3296,-93.9659,United States,US,USA,Minnesota,,12421
St. Peters,St. Peters,38.7824,-90.6061,United States,US,USA,Missouri,,58212
St. Petersburg,St. Petersburg,27.7931,-82.6652,United States,US,USA,Florida,,265351
St. Robert,St. Robert,37.8244,-92.1532,United States,US,USA,Missouri,,6275
St. Rose,St. Rose,29.9649,-90.3088,United States,US,USA,Louisiana,,7352
St. Simons,St. Simons,31.1774,-81.3857,United States,US,USA,Georgia,,14778
St. Stephens,St. Stephens,35.7641,-81.2746,United States,US,USA,North Carolina,,9408
St. Thomas,St. Thomas,39.9239,-77.8063,United States,US,USA,Pennsylvania,,6002
Stafford,Stafford,29.6271,-95.5653,United States,US,USA,Texas,,17362
Stafford,Stafford,41.9876,-72.3122,United States,US,USA,Connecticut,,11881
Stafford,Stafford,39.7049,-74.2643,United States,US,USA,New Jersey,,27347
Stafford Springs,Stafford Springs,41.9595,-72.3105,United States,US,USA,Connecticut,,5023
Stallings,Stallings,35.1088,-80.6597,United States,US,USA,North Carolina,,16145
Stamford,Stamford,41.1035,-73.5583,United States,US,USA,Connecticut,,129638
Standish,Standish,43.7811,-70.5685,United States,US,USA,Maine,,10078
Stanford,Stanford,37.4252,-122.1674,United States,US,USA,California,,16326
Stansbury Park,Stansbury Park,40.6356,-112.3054,United States,US,USA,Utah,,9325
Stanton,Stanton,33.8002,-117.9935,United States,US,USA,California,,38139
Stanwood,Stanwood,48.2449,-122.3425,United States,US,USA,Washington,,7354
Star,Star,43.7013,-116.4934,United States,US,USA,Idaho,,10532
Starke,Starke,29.9474,-82.1129,United States,US,USA,Florida,,5647
Starkville,Starkville,33.4608,-88.8297,United States,US,USA,Mississippi,,32546
State College,State College,40.7909,-77.8568,United States,US,USA,Pennsylvania,,87723
Staten Island,Staten Island,40.5834,-74.1496,United States,US,USA,New York,,476143
Statesboro,Statesboro,32.4376,-81.775,United States,US,USA,Georgia,,42102
Statesville,Statesville,35.7842,-80.8714,United States,US,USA,North Carolina,,27528
Staunton,Staunton,38.1593,-79.0611,United States,US,USA,Virginia,,59433
Staunton,Staunton,39.0117,-89.7906,United States,US,USA,Illinois,,5913
Stayton,Stayton,44.8033,-122.7983,United States,US,USA,Oregon,,11166
Steamboat Springs,Steamboat Springs,40.4777,-106.8243,United States,US,USA,Colorado,,14087
Steele Creek,Steele Creek,64.9295,-147.3955,United States,US,USA,Alaska,,7704
Steelton,Steelton,40.2258,-76.8254,United States,US,USA,Pennsylvania,,5962
Steger,Steger,41.4723,-87.6176,United States,US,USA,Illinois,,9221
Steilacoom,Steilacoom,47.1703,-122.5934,United States,US,USA,Washington,,6390
Stephenville,Stephenville,32.2148,-98.2205,United States,US,USA,Texas,,21247
Sterling,Sterling,41.7995,-89.6956,United States,US,USA,Illinois,,27127
Sterling,Sterling,40.6206,-103.1925,United States,US,USA,Colorado,,15780
Sterling,Sterling,60.5405,-150.8089,United States,US,USA,Alaska,,5169
Sterling,Sterling,39.0052,-77.405,United States,US,USA,Virginia,,30271
Sterling,Sterling,42.4412,-71.773,United States,US,USA,Massachusetts,,8091
Sterling Heights,Sterling Heights,42.5809,-83.0305,United States,US,USA,Michigan,,132438
Steubenville,Steubenville,40.3653,-80.652,United States,US,USA,Ohio,,17753
Stevens Point,Stevens Point,44.5241,-89.5508,United States,US,USA,Wisconsin,,42837
Stevenson Ranch,Stevenson Ranch,34.3894,-118.5885,United States,US,USA,California,,19179
Stevensville,Stevensville,38.9745,-76.3184,United States,US,USA,Maryland,,7267
Stewartstown,Stewartstown,39.7528,-76.5925,United States,US,USA,Pennsylvania,,5057
Stewartville,Stewartville,43.8605,-92.4896,United States,US,USA,Minnesota,,6094
Stickney,Stickney,41.8183,-87.773,United States,US,USA,Illinois,,6566
Stillwater,Stillwater,42.9701,-73.6885,United States,US,USA,New York,,8764
Stillwater,Stillwater,45.0573,-92.8313,United States,US,USA,Minnesota,,19627
Stillwater,Stillwater,36.1316,-97.074,United States,US,USA,Oklahoma,,50299
Stockbridge,Stockbridge,33.5253,-84.2294,United States,US,USA,Georgia,,29904
Stockton,Stockton,37.9765,-121.3109,United States,US,USA,California,,397264
Stokesdale,Stokesdale,36.2318,-79.9834,United States,US,USA,North Carolina,,5489
Stone Mountain,Stone Mountain,33.8034,-84.1724,United States,US,USA,Georgia,,6281
Stone Ridge,Stone Ridge,38.9295,-77.5553,United States,US,USA,Virginia,,14220
Stonecrest,Stonecrest,33.6842,-84.1372,United States,US,USA,Georgia,,54903
Stonegate,Stonegate,39.5356,-104.8033,United States,US,USA,Colorado,,9847
Stoneham,Stoneham,42.4741,-71.0972,United States,US,USA,Massachusetts,,23223
Stonington,Stonington,41.3738,-71.9034,United States,US,USA,Connecticut,,18445
Stony Brook,Stony Brook,40.906,-73.1278,United States,US,USA,New York,,12428
Stony Brook University,Stony Brook University,40.9099,-73.1213,United States,US,USA,New York,,8943
Stony Point,Stony Point,41.2592,-74.0112,United States,US,USA,New York,,15351
Storm Lake,Storm Lake,42.6431,-95.1969,United States,US,USA,Iowa,,11066
Storrs,Storrs,41.8045,-72.2552,United States,US,USA,Connecticut,,16352
Stoughton,Stoughton,42.9234,-89.2215,United States,US,USA,Wisconsin,,13114
Stoughton,Stoughton,42.1192,-71.1019,United States,US,USA,Massachusetts,,28639
Stow,Stow,41.1765,-81.4344,United States,US,USA,Ohio,,34785
Stow,Stow,42.4298,-71.5115,United States,US,USA,Massachusetts,,7133
Stowe,Stowe,40.4829,-80.0734,United States,US,USA,Pennsylvania,,6197
Strasburg,Strasburg,38.9961,-78.3548,United States,US,USA,Virginia,,7320
Stratford,Stratford,39.829,-75.0156,United States,US,USA,New Jersey,,6955
Stratford,Stratford,41.207,-73.1305,United States,US,USA,Connecticut,,52120
Stratham,Stratham,43.0157,-70.9006,United States,US,USA,New Hampshire,,7427
Strathmore,Strathmore,40.4018,-74.2193,United States,US,USA,New Jersey,,7816
Stratmoor,Stratmoor,38.7732,-104.7787,United States,US,USA,Colorado,,6484
Strawberry,Strawberry,37.8925,-122.5078,United States,US,USA,California,,5527
Streamwood,Streamwood,42.0209,-88.1778,United States,US,USA,Illinois,,39228
Streator,Streator,41.1244,-88.8296,United States,US,USA,Illinois,,17021
Streetsboro,Streetsboro,41.2396,-81.3456,United States,US,USA,Ohio,,16478
Strongsville,Strongsville,41.3128,-81.8313,United States,US,USA,Ohio,,44660
Stroud,Stroud,41.0001,-75.2173,United States,US,USA,Pennsylvania,,18976
Stroudsburg,Stroudsburg,40.9838,-75.1972,United States,US,USA,Pennsylvania,,5558
Struthers,Struthers,41.051,-80.592,United States,US,USA,Ohio,,10111
Stuart,Stuart,27.1958,-80.2438,United States,US,USA,Florida,,16237
Stuarts Draft,Stuarts Draft,38.0245,-79.0308,United States,US,USA,Virginia,,9354
Sturbridge,Sturbridge,42.1076,-72.0904,United States,US,USA,Massachusetts,,9539
Sturgeon Bay,Sturgeon Bay,44.8228,-87.366,United States,US,USA,Wisconsin,,8934
Sturgis,Sturgis,44.411,-103.4975,United States,US,USA,South Dakota,,6922
Sturgis,Sturgis,41.7995,-85.4182,United States,US,USA,Michigan,,12881
Sturtevant,Sturtevant,42.6995,-87.9019,United States,US,USA,Wisconsin,,6652
Stuttgart,Stuttgart,34.495,-91.5485,United States,US,USA,Arkansas,,8490
Suamico,Suamico,44.6352,-88.0664,United States,US,USA,Wisconsin,,13052
Succasunna,Succasunna,40.8507,-74.6596,United States,US,USA,New Jersey,,8514
Sudbury,Sudbury,42.3847,-71.4234,United States,US,USA,Massachusetts,,19122
Sudden Valley,Sudden Valley,48.7199,-122.3468,United States,US,USA,Washington,,8072
Sudley,Sudley,38.7878,-77.4961,United States,US,USA,Virginia,,18575
Suffern,Suffern,41.1138,-74.1421,United States,US,USA,New York,,11007
Suffield,Suffield,41.9945,-72.6789,United States,US,USA,Connecticut,,15688
Suffolk,Suffolk,36.6953,-76.6398,United States,US,USA,Virginia,,92108
Sugar Grove,Sugar Grove,41.7758,-88.448,United States,US,USA,Illinois,,9888
Sugar Hill,Sugar Hill,34.1081,-84.056,United States,US,USA,Georgia,,24617
Sugar Land,Sugar Land,29.5935,-95.6357,United States,US,USA,Texas,,118488
Sugarland Run,Sugarland Run,39.0309,-77.3762,United States,US,USA,Virginia,,12956
Sugarmill Woods,Sugarmill Woods,28.7321,-82.4986,United States,US,USA,Florida,,9082
Suisun City,Suisun City,38.2473,-122.009,United States,US,USA,California,,29663
Suitland,Suitland,38.8492,-76.9225,United States,US,USA,Maryland,,24522
Sullivan,Sullivan,38.2129,-91.1636,United States,US,USA,Missouri,,9172
Sullivan,Sullivan,43.0922,-75.8794,United States,US,USA,New York,,15167
Sullivan City,Sullivan City,26.2752,-98.5644,United States,US,USA,Texas,,5932
Sulphur,Sulphur,30.2286,-93.3565,United States,US,USA,Louisiana,,20065
Sulphur,Sulphur,34.4977,-96.9899,United States,US,USA,Oklahoma,,5043
Sulphur Springs,Sulphur Springs,33.1421,-95.6124,United States,US,USA,Texas,,16234
Sultan,Sultan,47.871,-121.8043,United States,US,USA,Washington,,9246
Summerfield,Summerfield,36.1973,-79.8997,United States,US,USA,North Carolina,,11376
Summerfield,Summerfield,38.9042,-76.8678,United States,US,USA,Maryland,,14343
Summerlin South,Summerlin South,36.1242,-115.3324,United States,US,USA,Nevada,,27908
Summerville,Summerville,34.4787,-85.3491,United States,US,USA,Georgia,,10331
Summerville,Summerville,33.0015,-80.1799,United States,US,USA,South Carolina,,52549
Summit,Summit,40.7154,-74.3647,United States,US,USA,New Jersey,,21897
Summit,Summit,41.7877,-87.8146,United States,US,USA,Illinois,,11116
Summit,Summit,47.1694,-122.3628,United States,US,USA,Washington,,8946
Summit,Summit,43.0504,-88.4815,United States,US,USA,Wisconsin,,5041
Summit,Summit,42.0375,-80.0513,United States,US,USA,Pennsylvania,,7033
Summit Park,Summit Park,40.7432,-111.5814,United States,US,USA,Utah,,8118
Summit View,Summit View,47.1343,-122.3468,United States,US,USA,Washington,,8475
Sumner,Sumner,47.2189,-122.2338,United States,US,USA,Washington,,10427
Sumter,Sumter,33.9392,-80.393,United States,US,USA,South Carolina,,71518
Sun City,Sun City,33.6165,-112.2819,United States,US,USA,Arizona,,38877
Sun City Center,Sun City Center,27.7149,-82.3569,United States,US,USA,Florida,,24286
Sun City West,Sun City West,33.6693,-112.3575,United States,US,USA,Arizona,,25544
Sun Lakes,Sun Lakes,33.2172,-111.8695,United States,US,USA,Arizona,,14473
Sun Prairie,Sun Prairie,43.1827,-89.2358,United States,US,USA,Wisconsin,,34661
Sun Valley,Sun Valley,39.6106,-119.7765,United States,US,USA,Nevada,,21159
Sun Village,Sun Village,34.5596,-117.9559,United States,US,USA,California,,13819
Sunbury,Sunbury,40.8617,-76.7874,United States,US,USA,Pennsylvania,,27921
Sunbury,Sunbury,40.2485,-82.8804,United States,US,USA,Ohio,,6367
Sunland Park,Sunland Park,31.8194,-106.5943,United States,US,USA,New Mexico,,17978
Sunny Isles Beach,Sunny Isles Beach,25.9385,-80.1246,United States,US,USA,Florida,,21804
Sunnyside,Sunnyside,46.3158,-120.0059,United States,US,USA,Washington,,18352
Sunnyvale,Sunnyvale,37.3836,-122.0256,United States,US,USA,California,,152703
Sunnyvale,Sunnyvale,32.7974,-96.5577,United States,US,USA,Texas,,6841
Sunrise,Sunrise,26.1547,-80.2997,United States,US,USA,Florida,,95166
Sunrise Manor,Sunrise Manor,36.1785,-115.049,United States,US,USA,Nevada,,193781
Sunset,Sunset,41.1392,-112.0285,United States,US,USA,Utah,,5364
Sunset,Sunset,25.7061,-80.353,United States,US,USA,Florida,,15871
Sunset Hills,Sunset Hills,38.531,-90.4087,United States,US,USA,Missouri,,8447
Superior,Superior,39.9341,-105.1588,United States,US,USA,Colorado,,13087
Superior,Superior,46.6941,-92.0823,United States,US,USA,Wisconsin,,25977
Surfside,Surfside,25.8787,-80.125,United States,US,USA,Florida,,5651
Surprise,Surprise,33.68,-112.4524,United States,US,USA,Arizona,,141664
Susanville,Susanville,40.4205,-120.6129,United States,US,USA,California,,15010
Susquehanna,Susquehanna,40.3111,-76.8699,United States,US,USA,Pennsylvania,,24954
Sussex,Sussex,43.1341,-88.2232,United States,US,USA,Wisconsin,,10981
Sutherlin,Sutherlin,43.3884,-123.3231,United States,US,USA,Oregon,,9067
Sutton,Sutton,42.1337,-71.7503,United States,US,USA,Massachusetts,,9444
Suwanee,Suwanee,34.0506,-84.0687,United States,US,USA,Georgia,,20907
Swainsboro,Swainsboro,32.5866,-82.3345,United States,US,USA,Georgia,,7757
Swampscott,Swampscott,42.4757,-70.9068,United States,US,USA,Massachusetts,,15002
Swansboro,Swansboro,34.6958,-77.1368,United States,US,USA,North Carolina,,20507
Swansea,Swansea,38.5507,-89.9859,United States,US,USA,Illinois,,13350
Swansea,Swansea,41.7571,-71.212,United States,US,USA,Massachusetts,,16567
Swanton,Swanton,44.9081,-73.1252,United States,US,USA,Vermont,,6534
Swanzey,Swanzey,42.8625,-72.2961,United States,US,USA,New Hampshire,,7199
Swarthmore,Swarthmore,39.9023,-75.3488,United States,US,USA,Pennsylvania,,6346
Swartz Creek,Swartz Creek,42.9626,-83.826,United States,US,USA,Michigan,,5501
Swatara,Swatara,40.2463,-76.803,United States,US,USA,Pennsylvania,,24792
Sweden,Sweden,43.1791,-77.9406,United States,US,USA,New York,,14081
Sweet Home,Sweet Home,44.4023,-122.7028,United States,US,USA,Oregon,,10697
Sweetwater,Sweetwater,35.6029,-84.4717,United States,US,USA,Tennessee,,5895
Sweetwater,Sweetwater,25.7786,-80.376,United States,US,USA,Florida,,20994
Sweetwater,Sweetwater,32.4693,-100.4092,United States,US,USA,Texas,,10469
Swissvale,Swissvale,40.4207,-79.8858,United States,US,USA,Pennsylvania,,8647
Swoyersville,Swoyersville,41.2975,-75.8799,United States,US,USA,Pennsylvania,,5009
Sycamore,Sycamore,41.9951,-88.6812,United States,US,USA,Illinois,,18322
Sylacauga,Sylacauga,33.1778,-86.2606,United States,US,USA,Alabama,,16982
Sylvania,Sylvania,41.71,-83.7091,United States,US,USA,Ohio,,19311
Sylvester,Sylvester,31.53,-83.8338,United States,US,USA,Georgia,,6240
Syosset,Syosset,40.8156,-73.502,United States,US,USA,New York,,19453
Syracuse,Syracuse,43.0409,-76.1438,United States,US,USA,New York,,404223
Syracuse,Syracuse,41.4226,-85.7492,United States,US,USA,Indiana,,7085
Syracuse,Syracuse,41.086,-112.0698,United States,US,USA,Utah,,31458
Tabernacle,Tabernacle,39.8192,-74.6551,United States,US,USA,New Jersey,,6851
Tabor City,Tabor City,34.1538,-78.8737,United States,US,USA,North Carolina,,6355
Tacoma,Tacoma,47.2431,-122.4531,United States,US,USA,Washington,,217827
Taft,Taft,35.1267,-119.4242,United States,US,USA,California,,14898
Tahlequah,Tahlequah,35.9116,-94.9773,United States,US,USA,Oklahoma,,19773
Takoma Park,Takoma Park,38.981,-77.0028,United States,US,USA,Maryland,,17725
Talent,Talent,42.2404,-122.7807,United States,US,USA,Oregon,,6608
Talladega,Talladega,33.4329,-86.0976,United States,US,USA,Alabama,,15457
Tallahassee,Tallahassee,30.4551,-84.2526,United States,US,USA,Florida,admin,257601
Tallmadge,Tallmadge,41.1023,-81.4216,United States,US,USA,Ohio,,17519
Tallulah,Tallulah,32.4067,-91.1915,United States,US,USA,Louisiana,,8346
Tamalpais-Homestead Valley,Tamalpais-Homestead Valley,37.8793,-122.5382,United States,US,USA,California,,11689
Tamaqua,Tamaqua,40.8033,-75.9344,United States,US,USA,Pennsylvania,,14252
Tamarac,Tamarac,26.2056,-80.2542,United States,US,USA,Florida,,66721
Tamiami,Tamiami,25.7556,-80.4016,United States,US,USA,Florida,,56225
Tampa,Tampa,27.9942,-82.4451,United States,US,USA,Florida,,2908063
Tanaina,Tanaina,61.656,-149.4272,United States,US,USA,Alaska,,10464
Taneytown,Taneytown,39.657,-77.1683,United States,US,USA,Maryland,,6817
Tanglewilde,Tanglewilde,47.0512,-122.781,United States,US,USA,Washington,,7270
Tanque Verde,Tanque Verde,32.2687,-110.7437,United States,US,USA,Arizona,,15638
Taos,Taos,36.3871,-105.5804,United States,US,USA,New Mexico,,14196
Tappan,Tappan,41.0269,-73.952,United States,US,USA,New York,,7227
Tara Hills,Tara Hills,37.9939,-122.3188,United States,US,USA,California,,5117
Tarboro,Tarboro,35.9046,-77.5563,United States,US,USA,North Carolina,,12748
Tarpon Springs,Tarpon Springs,28.1493,-82.7623,United States,US,USA,Florida,,25577
Tarrant,Tarrant,33.5945,-86.7684,United States,US,USA,Alabama,,6109
Tarrytown,Tarrytown,41.0647,-73.8673,United States,US,USA,New York,,11370
Taunton,Taunton,41.9036,-71.0943,United States,US,USA,Massachusetts,,57464
Tavares,Tavares,28.7921,-81.7353,United States,US,USA,Florida,,17749
Taylor,Taylor,41.3957,-75.7147,United States,US,USA,Pennsylvania,,5913
Taylor,Taylor,42.226,-83.2688,United States,US,USA,Michigan,,60922
Taylor,Taylor,30.5743,-97.4234,United States,US,USA,Texas,,17383
Taylor Mill,Taylor Mill,39.0092,-84.4988,United States,US,USA,Kentucky,,6802
Taylors,Taylors,34.9157,-82.3124,United States,US,USA,South Carolina,,22230
Taylorsville,Taylorsville,35.9175,-81.1754,United States,US,USA,North Carolina,,5544
Taylorsville,Taylorsville,40.657,-111.9493,United States,US,USA,Utah,,59805
Taylorville,Taylorville,39.5328,-89.2804,United States,US,USA,Illinois,,12659
Tea,Tea,43.4511,-96.834,United States,US,USA,South Dakota,,6031
Teaneck,Teaneck,40.89,-74.0107,United States,US,USA,New Jersey,,40458
Teays Valley,Teays Valley,38.4482,-81.924,United States,US,USA,West Virginia,,13866
Tecumseh,Tecumseh,42.0065,-83.945,United States,US,USA,Michigan,,8398
Tecumseh,Tecumseh,35.2639,-96.9338,United States,US,USA,Oklahoma,,6636
Tega Cay,Tega Cay,35.039,-81.011,United States,US,USA,South Carolina,,11335
Tehachapi,Tehachapi,35.1274,-118.4749,United States,US,USA,California,,14928
Tell City,Tell City,37.9528,-86.7597,United States,US,USA,Indiana,,9529
Tellico Village,Tellico Village,35.6977,-84.2661,United States,US,USA,Tennessee,,5671
Temecula,Temecula,33.4928,-117.1315,United States,US,USA,California,,114761
